,personName,injury_date,Body_Part_Group,Injury_Reason_Group,Direction,injury_description,position_y,weight_lbs,height_inches,performance_metric_after,age_in_season,days_from_injury,foulsPersonal,plusMinusPoints,minutes_numeric,performance_metric_before,points,steals,assists,reboundsTotal,turnovers,fieldGoalsMade,fieldGoalsAttempted,freeThrowsMade,freeThrowsAttempted,threePointersMade,performance_pct,performance_change,injury_severity
516,Aron Baynes,2014-03-31,foot_general,strain_sprain_tear,right,sprained right foot / rib injury,Center-Forward,260.0,82.0,8.3,27.0,11,1.5,1.8,10.055000000000001,5.8,3.5,0.0,0.7,3.3,0.9,1.6,3.8,0.3,0.3,0.0,0.43103448275862083,2.500000000000001,Moderate (1-2 weeks)
517,Aron Baynes,2014-04-02,spine_torso,injury,unspecified,rib injury,Center-Forward,260.0,82.0,8.3,27.0,9,1.5,1.8,10.055000000000001,5.8,3.5,0.0,0.7,3.3,0.9,1.6,3.8,0.3,0.3,0.0,0.43103448275862083,2.500000000000001,Moderate (1-2 weeks)
518,Aron Baynes,2015-01-06,spine_torso,muscle_issue,unspecified,neck spasms,Center-Forward,260.0,82.0,7.6,28.0,10,2.1,-1.3,13.826666666666664,10.9,6.5,0.2,0.5,4.3,1.1,2.7,4.7,1.1,1.3,0.0,-0.3027522935779817,-3.3000000000000007,Moderate (1-2 weeks)
519,Aron Baynes,2015-03-16,spine_torso,injury,unspecified,rib injury,Center-Forward,260.0,82.0,15.4,28.0,4,2.4,2.8,16.446666666666665,11.2,5.9,0.3,1.0,4.6,1.1,2.2,4.5,1.5,1.7,0.0,0.3750000000000001,4.200000000000001,Minor (≤1 week)
520,Aron Baynes,2015-12-18,spine_torso,muscle_issue,unspecified,back spasms,Center-Forward,260.0,82.0,10.0,29.0,4,2.3,-1.3,15.341666666666665,10.9,5.8,0.4,1.2,4.3,1.2,2.4,5.2,1.0,1.4,0.0,-0.08256880733944957,-0.9000000000000004,Minor (≤1 week)
521,Aron Baynes,2016-10-15,spine_torso,other,lower,tightness in lower back,Center-Forward,260.0,82.0,8.8,30.0,11,1.9,-4.5,18.04,12.9,8.7,0.1,0.1,5.5,0.9,2.7,5.1,3.3,3.7,0.0,-0.31782945736434104,-4.1,Moderate (1-2 weeks)
522,Aron Baynes,2017-01-01,ankle_region,strain_sprain_tear,left,sprained left ankle,Center-Forward,260.0,82.0,8.9,30.0,7,2.3,0.1,14.428333333333333,8.5,4.0,0.2,0.2,3.5,0.3,1.6,2.8,0.8,0.8,0.0,0.047058823529411806,0.40000000000000036,Minor (≤1 week)
523,Aron Baynes,2018-10-21,upper_leg,strain_sprain_tear,right,strained right hamstring,Center-Forward,260.0,82.0,11.9,32.0,9,2.1,2.7,18.82,16.7,8.4,0.4,1.5,5.8,0.8,3.6,8.2,0.6,0.7,0.6,-0.28742514970059874,-4.799999999999999,Moderate (1-2 weeks)
524,Aron Baynes,2018-12-10,ankle_region,strain_sprain_tear,left,sprained left ankle,Center-Forward,260.0,82.0,11.8,32.0,2,3.2,6.1,16.891666666666666,14.3,5.9,0.3,1.8,5.9,0.9,1.9,4.6,1.7,1.8,0.4,-0.17482517482517482,-2.5,Minor (≤1 week)
525,Aron Baynes,2018-12-20,wrist_hand,bone_injury,left,fractured left hand,Center-Forward,260.0,82.0,10.9,32.0,27,2.8,5.2,16.641666666666666,11.6,5.7,0.1,1.4,5.1,1.2,2.0,4.0,1.5,1.7,0.2,-0.06034482758620684,-0.6999999999999993,Significant (2-4 weeks)
526,Aron Baynes,2019-03-22,ankle_region,strain_sprain_tear,left,sprained left ankle,Center-Forward,260.0,82.0,17.2,32.0,2,2.6,1.9,14.838333333333333,9.9,4.2,0.4,1.1,3.6,0.5,1.6,3.7,0.8,1.2,0.2,0.7373737373737372,7.299999999999999,Minor (≤1 week)
527,Aron Baynes,2019-04-08,ankle_region,pain_discomfort,left,sore left ankle,Center-Forward,260.0,82.0,30.6,33.0,198,2.5,-0.8,21.64666666666667,15.5,6.7,0.4,0.9,6.6,0.8,2.7,5.3,0.9,1.0,0.4,0.9741935483870968,15.100000000000001,Severe (>3 months)
528,Aron Baynes,2019-11-19,hip_pelvis,bruise_contusion,right,bruised right hip / right hip flexor injury,Center-Forward,260.0,82.0,16.4,33.0,10,3.7,3.6,24.863333333333333,29.7,15.4,0.4,3.3,5.8,1.0,5.6,10.1,2.1,3.0,2.1,-0.4478114478114478,-13.3,Moderate (1-2 weeks)
529,Aron Baynes,2019-12-02,lower_leg,strain_sprain_tear,left,strained left calf,Center-Forward,260.0,82.0,16.3,33.0,7,3.7,3.4,25.065,29.9,15.7,0.4,3.1,5.7,1.0,5.9,10.4,1.7,2.6,2.2,-0.45484949832775917,-13.599999999999998,Minor (≤1 week)
530,Aron Baynes,2020-01-20,hip_pelvis,pain_discomfort,left,sore left hip,Center-Forward,260.0,82.0,17.6,33.0,32,2.7,-2.6,20.755,13.8,7.8,0.2,1.2,6.3,1.0,2.9,7.6,1.2,1.7,0.8,0.27536231884057977,3.8000000000000007,Major (1-3 months)
532,Arron Afflalo,2011-04-03,upper_leg,injury,unspecified,hamstring injury,Guard,215.0,77.0,17.7,25.0,8,1.3,4.4,26.610000000000003,17.0,10.7,0.0,2.5,2.9,0.6,4.1,9.1,1.6,2.0,0.9,0.04117647058823525,0.6999999999999993,Moderate (1-2 weeks)
533,Arron Afflalo,2012-01-25,hip_pelvis,strain_sprain_tear,right,strained right groin,Guard,215.0,77.0,17.2,26.0,2,2.3,1.2,32.931666666666665,17.2,13.0,0.5,1.6,3.2,1.9,4.5,10.0,2.3,3.4,1.7,0.0,0.0,Minor (≤1 week)
534,Arron Afflalo,2012-02-06,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,215.0,77.0,24.1,26.0,2,1.9,0.3,30.563333333333333,12.4,8.9,0.6,1.6,2.9,1.7,2.9,7.6,2.1,2.9,1.0,0.9435483870967742,11.700000000000001,Minor (≤1 week)
535,Arron Afflalo,2013-03-23,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,220,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
536,Arron Afflalo,2013-03-25,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,218,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
537,Arron Afflalo,2013-03-27,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,216,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
538,Arron Afflalo,2013-03-29,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,214,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
539,Arron Afflalo,2013-03-30,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,213,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
540,Arron Afflalo,2013-04-01,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,211,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
541,Arron Afflalo,2013-04-03,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,209,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
542,Arron Afflalo,2013-04-05,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,207,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
543,Arron Afflalo,2013-04-07,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,205,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
544,Arron Afflalo,2013-04-10,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,202,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
545,Arron Afflalo,2013-04-13,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,199,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
546,Arron Afflalo,2013-04-15,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,197,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
547,Arron Afflalo,2013-04-17,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,215.0,77.0,36.0,28.0,195,2.2,-8.3,34.028333333333336,21.4,15.6,0.5,3.1,2.9,1.4,6.2,15.3,2.5,2.8,0.7,0.6822429906542057,14.600000000000001,Severe (>3 months)
548,Arron Afflalo,2014-01-11,foot_general,strain_sprain_tear,right,sprained right foot,Guard,215.0,77.0,23.9,28.0,6,1.6,-7.8,37.334999999999994,26.8,18.8,0.5,3.8,3.8,2.5,6.6,14.2,4.0,5.0,1.6,-0.10820895522388067,-2.900000000000002,Minor (≤1 week)
549,Arron Afflalo,2014-01-13,foot_general,strain_sprain_tear,right,sprained right foot,Guard,215.0,77.0,23.9,28.0,4,1.6,-7.8,37.334999999999994,26.8,18.8,0.5,3.8,3.8,2.5,6.6,14.2,4.0,5.0,1.6,-0.10820895522388067,-2.900000000000002,Minor (≤1 week)
550,Arron Afflalo,2014-01-15,foot_general,strain_sprain_tear,right,sprained right foot,Guard,215.0,77.0,23.9,28.0,2,1.6,-7.8,37.334999999999994,26.8,18.8,0.5,3.8,3.8,2.5,6.6,14.2,4.0,5.0,1.6,-0.10820895522388067,-2.900000000000002,Minor (≤1 week)
551,Arron Afflalo,2014-02-22,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,215.0,77.0,20.5,28.0,11,1.9,-1.6,34.2,26.7,18.3,0.3,3.1,3.1,1.1,6.3,13.4,3.6,4.8,2.1,-0.23220973782771534,-6.199999999999999,Moderate (1-2 weeks)
552,Arron Afflalo,2014-02-23,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,215.0,77.0,20.5,28.0,10,1.9,-1.6,34.2,26.7,18.3,0.3,3.1,3.1,1.1,6.3,13.4,3.6,4.8,2.1,-0.23220973782771534,-6.199999999999999,Moderate (1-2 weeks)
553,Arron Afflalo,2015-04-10,shoulder_region,strain_sprain_tear,right,strained right shoulder,Guard,210.0,77.0,19.4,30.0,215,2.5,7.1,30.323333333333334,15.7,10.6,0.5,1.1,2.9,1.0,4.1,9.2,1.3,1.4,1.1,0.23566878980891717,3.6999999999999993,Severe (>3 months)
554,Arron Afflalo,2015-10-26,upper_leg,strain_sprain_tear,left,strained left hamstring,Guard,210.0,77.0,19.4,30.0,16,2.5,7.1,30.323333333333334,15.7,10.6,0.5,1.1,2.9,1.0,4.1,9.2,1.3,1.4,1.1,0.23566878980891717,3.6999999999999993,Significant (2-4 weeks)
555,Arron Afflalo,2016-02-28,knee_general,injury,unspecified,knee injury,Guard,210.0,77.0,19.6,30.0,2,2.0,-6.1,36.96333333333333,22.7,13.5,0.7,2.4,4.6,1.6,4.9,10.8,2.2,2.5,1.5,-0.1365638766519823,-3.099999999999998,Minor (≤1 week)
556,Arron Afflalo,2016-03-09,spine_torso,strain_sprain_tear,right,strained right abdominal muscle,Guard,210.0,77.0,10.8,30.0,4,1.3,-5.1,35.85166666666667,21.9,12.3,0.3,2.2,4.8,1.3,4.9,9.4,1.0,1.1,1.5,-0.5068493150684931,-11.099999999999998,Minor (≤1 week)
557,Arron Afflalo,2017-02-23,upper_leg,pain_discomfort,left,sore left hamstring,Guard,210.0,77.0,16.1,31.0,6,1.8,-5.0,29.486666666666668,12.8,7.8,0.5,1.9,1.7,0.8,2.7,6.8,1.5,1.9,0.9,0.25781250000000006,3.3000000000000007,Minor (≤1 week)
558,Arron Afflalo,2017-04-04,spine_torso,strain_sprain_tear,lower,strained lower back / hip,Guard,210.0,77.0,6.4,31.0,3,1.5,-5.3,27.296666666666663,16.1,11.2,0.3,1.0,2.9,0.7,3.9,8.8,2.0,2.2,1.4,-0.6024844720496895,-9.700000000000001,Minor (≤1 week)
559,Arron Afflalo,2017-12-13,spine_torso,muscle_issue,unspecified,back spasms,Guard,210.0,77.0,5.8,32.0,7,1.7,-0.8,17.305,4.6,3.7,0.0,0.2,1.6,0.4,1.4,3.3,0.5,0.7,0.4,0.26086956521739135,1.2000000000000002,Minor (≤1 week)
560,Austin Daye,2012-01-07,ankle_region,pain_discomfort,right,sore right ankle,Forward,200.0,83.0,14.6,24.0,2,2.4,-0.1,19.778333333333332,9.6,4.9,0.7,1.7,3.9,1.3,1.8,6.2,1.0,1.5,0.3,0.5208333333333334,5.0,Minor (≤1 week)
561,Austin Daye,2014-04-02,spine_torso,strain_sprain_tear,unspecified,strained lat,Forward,210.0,83.0,4.2,26.0,4,1.3,2.3,11.458333333333332,9.4,4.9,0.5,0.8,2.1,0.4,1.6,4.4,0.7,0.9,1.0,-0.5531914893617021,-5.2,Minor (≤1 week)
562,Austin Daye,2014-04-03,spine_torso,strain_sprain_tear,unspecified,strained lat,Forward,210.0,83.0,4.2,26.0,3,1.3,2.3,11.458333333333332,9.4,4.9,0.5,0.8,2.1,0.4,1.6,4.4,0.7,0.9,1.0,-0.5531914893617021,-5.2,Minor (≤1 week)
563,Austin Reaves,2021-11-10,upper_leg,strain_sprain_tear,left,strained left hamstring,Guard,197.0,77.0,11.0,24.0,18,2.1,4.5,21.343333333333334,10.4,6.1,0.3,1.0,2.0,0.8,2.2,4.6,0.8,0.8,0.9,0.057692307692307654,0.5999999999999996,Significant (2-4 weeks)
564,Austin Rivers,2012-11-07,wrist_hand,strain_sprain_tear,left,sprained left index finger,Guard,200.0,76.0,13.1,20.0,2,2.6666666666666665,5.0,28.872222222222224,11.0,6.0,1.6666666666666667,3.3333333333333335,2.0,2.3333333333333335,1.6666666666666667,8.333333333333334,2.6666666666666665,3.3333333333333335,0.0,0.1909090909090909,2.0999999999999996,Minor (≤1 week)
565,Austin Rivers,2013-03-07,wrist_hand,bone_injury,unspecified,fractured hand,Guard,200.0,76.0,6.0,21.0,239,1.9,-0.8,23.535,11.7,7.1,0.2,1.6,1.7,0.5,3.0,5.9,0.7,1.3,0.4,-0.48717948717948717,-5.699999999999999,Severe (>3 months)
566,Austin Rivers,2015-02-19,ankle_region,injury,left,left ankle injury / sore left foot,Guard,200.0,76.0,17.2,22.0,2,2.2,0.6,20.555,14.5,8.2,1.0,1.3,1.7,0.7,3.5,7.9,0.6,0.9,0.6,0.1862068965517241,2.6999999999999993,Minor (≤1 week)
569,Austin Rivers,2016-02-05,wrist_hand,bone_injury,left,fractured left hand,Guard,200.0,76.0,13.2,23.0,26,2.4,0.1,19.654999999999998,11.4,7.3,0.7,1.3,1.6,1.1,3.1,7.3,0.3,0.7,0.8,0.15789473684210517,1.799999999999999,Significant (2-4 weeks)
570,Austin Rivers,2016-12-11,head_region,impact_injury,unspecified,concussion,Guard,200.0,76.0,22.6,24.0,3,1.3,-2.6,22.456666666666667,17.0,10.0,0.7,1.9,1.9,1.0,3.3,7.3,1.7,2.2,1.7,0.32941176470588246,5.600000000000001,Minor (≤1 week)
571,Austin Rivers,2017-03-30,upper_leg,strain_sprain_tear,left,strained left hamstring,Guard,200.0,76.0,23.1,25.0,203,2.5,3.3,25.871666666666663,14.5,11.4,0.1,1.5,2.2,1.0,4.4,9.6,1.5,2.3,1.1,0.5931034482758621,8.600000000000001,Severe (>3 months)
572,Austin Rivers,2018-04-09,arm_elbow,pain_discomfort,right,sore right elbow,Guard,200.0,76.0,11.2,25.0,2,2.7,-4.0,35.47833333333334,27.2,14.2,1.6,5.2,1.7,2.0,5.1,12.7,1.9,3.0,2.1,-0.5882352941176471,-16.0,Minor (≤1 week)
573,Austin Rivers,2019-02-12,arm_elbow,pain_discomfort,right,sore right elbow,Guard,200.0,76.0,13.3,26.0,9,2.8,0.3,27.155,15.5,8.9,0.5,2.6,1.9,0.8,3.4,8.5,0.8,1.3,1.3,-0.1419354838709677,-2.1999999999999993,Moderate (1-2 weeks)
574,Austin Rivers,2020-01-17,wrist_hand,strain_sprain_tear,right,sprained right thumb,Guard,200.0,75.0,23.1,27.0,5,2.0,3.0,21.013333333333332,11.9,6.5,0.8,1.9,1.7,0.9,2.2,6.2,1.3,1.8,0.8,0.9411764705882354,11.200000000000001,Minor (≤1 week)
575,Austin Rivers,2023-01-18,knee_general,bruise_contusion,left,bruised left knee,Guard,200.0,76.0,12.5,30.0,3,1.9,-2.8,23.961666666666666,13.9,5.8,0.7,2.2,1.3,0.6,2.2,4.6,0.3,0.4,1.1,-0.10071942446043168,-1.4000000000000004,Minor (≤1 week)
577,Avery Bradley,2013-01-18,spine_torso,bruise_contusion,unspecified,bruised ribs,Guard,180.0,74.0,13.0,22.0,2,1.9,1.9,24.256666666666664,15.0,8.7,1.4,1.4,1.5,1.0,3.6,9.3,0.6,1.0,0.9,-0.13333333333333333,-2.0,Minor (≤1 week)
578,Avery Bradley,2014-01-22,ankle_region,strain_sprain_tear,right,sprained right ankle,Guard,180.0,74.0,20.6,23.0,11,2.6,-9.0,30.68333333333333,21.4,16.4,0.8,1.8,3.6,1.4,6.7,16.4,2.1,2.6,0.9,-0.03738317757009333,-0.7999999999999972,Moderate (1-2 weeks)
579,Avery Bradley,2014-02-07,ankle_region,pain_discomfort,right,sore right ankle,Guard,180.0,74.0,17.0,23.0,2,2.1,-1.2,30.24,23.4,16.4,1.2,1.9,3.3,1.1,6.7,16.3,2.3,2.8,0.7,-0.2735042735042735,-6.399999999999999,Minor (≤1 week)
580,Avery Bradley,2014-02-10,ankle_region,pain_discomfort,right,sore right ankle,Guard,180.0,74.0,22.1,23.0,32,2.1,-1.7,29.068333333333335,19.2,14.5,1.0,1.7,2.9,1.0,5.9,15.8,2.0,2.3,0.7,0.1510416666666668,2.900000000000002,Major (1-3 months)
581,Avery Bradley,2014-02-12,ankle_region,pain_discomfort,right,sore right ankle,Guard,180.0,74.0,22.1,23.0,30,2.1,-1.7,29.068333333333335,19.2,14.5,1.0,1.7,2.9,1.0,5.9,15.8,2.0,2.3,0.7,0.1510416666666668,2.900000000000002,Significant (2-4 weeks)
582,Avery Bradley,2014-03-09,ankle_region,pain_discomfort,right,sore right ankle,Guard,180.0,74.0,22.1,23.0,5,2.1,-1.7,29.068333333333335,19.2,14.5,1.0,1.7,2.9,1.0,5.9,15.8,2.0,2.3,0.7,0.1510416666666668,2.900000000000002,Minor (≤1 week)
583,Avery Bradley,2014-03-11,ankle_region,pain_discomfort,left,sore left ankle,Guard,180.0,74.0,22.1,23.0,3,2.1,-1.7,29.068333333333335,19.2,14.5,1.0,1.7,2.9,1.0,5.9,15.8,2.0,2.3,0.7,0.1510416666666668,2.900000000000002,Minor (≤1 week)
584,Avery Bradley,2014-03-12,ankle_region,pain_discomfort,right,sore right ankle,Guard,180.0,74.0,22.1,23.0,2,2.1,-1.7,29.068333333333335,19.2,14.5,1.0,1.7,2.9,1.0,5.9,15.8,2.0,2.3,0.7,0.1510416666666668,2.900000000000002,Minor (≤1 week)
585,Avery Bradley,2016-01-02,hip_pelvis,bruise_contusion,left,bruised left hip,Guard,180.0,74.0,26.0,25.0,8,1.8,2.8,34.065,21.8,13.6,1.4,1.3,2.3,0.9,5.3,12.9,1.1,1.2,1.9,0.19266055045871555,4.199999999999999,Moderate (1-2 weeks)
586,Avery Bradley,2017-12-15,upper_leg,strain_sprain_tear,right,strained adductor in right groin,Guard,180.0,74.0,18.9,27.0,19,2.0,-0.2,30.968333333333334,18.1,13.6,1.0,2.1,1.2,1.7,5.1,13.0,1.8,2.1,1.6,0.04419889502762415,0.7999999999999972,Significant (2-4 weeks)
587,Avery Bradley,2018-01-28,upper_leg,pain_discomfort,right,sore right groin/hamstring,Guard,180.0,74.0,12.5,27.0,6,1.7,-5.5,33.141666666666666,18.4,14.3,1.0,2.3,2.2,2.3,6.1,15.7,0.3,0.7,1.8,-0.3206521739130434,-5.899999999999999,Minor (≤1 week)
588,Avery Bradley,2019-03-20,lower_leg,injury,right,right shin injury,Guard,180.0,75.0,18.6,29.0,216,2.4,1.5,31.82,26.5,15.2,0.9,4.2,3.3,1.9,5.5,13.1,2.1,2.3,2.1,-0.29811320754716975,-7.899999999999999,Severe (>3 months)
589,Avery Bradley,2019-11-05,leg,injury,right,right leg injury,Guard,180.0,75.0,11.5,29.0,3,2.0,2.1,29.294999999999998,20.2,11.8,1.1,1.9,2.6,1.5,4.8,10.1,0.9,1.1,1.3,-0.4306930693069307,-8.7,Minor (≤1 week)
590,Avery Bradley,2021-01-28,knee_general,bruise_contusion,right,bruised right knee,Guard,180.0,75.0,10.8,30.0,4,2.5,1.5,24.10833333333333,19.1,11.2,0.8,1.7,1.9,1.2,4.1,8.5,0.7,0.9,2.3,-0.43455497382198954,-8.3,Minor (≤1 week)
591,Avery Bradley,2021-02-04,lower_leg,strain_sprain_tear,right,strained right calf,Guard,180.0,75.0,11.3,30.0,53,2.6,-1.4,21.076666666666664,15.1,8.5,0.7,1.4,1.8,0.9,3.1,6.6,0.7,0.9,1.6,-0.2516556291390728,-3.799999999999999,Major (1-3 months)
592,Avery Bradley,2021-04-29,leg,injury,right,right leg injury,Guard,180.0,75.0,10.7,30.0,3,1.4,-4.9,22.24833333333333,10.0,4.2,1.0,1.6,2.2,1.1,1.4,5.2,0.4,0.4,1.0,0.06999999999999992,0.6999999999999993,Minor (≤1 week)
594,Bam Adebayo,2018-03-27,ankle_region,strain_sprain_tear,right,sprained right ankle,Center-Forward,255.0,82.0,11.7,20.0,2,2.6,-2.3,20.376666666666665,10.3,5.6,0.1,1.3,6.9,1.2,2.3,6.5,1.0,1.9,0.0,0.13592233009708724,1.3999999999999986,Minor (≤1 week)
595,Bam Adebayo,2020-09-30,shoulder_region,strain_sprain_tear,left,strained left shoulder,Center-Forward,255.0,81.0,37.6,23.0,84,3.1,4.0,28.630000000000003,29.6,15.0,0.7,5.5,8.5,3.1,5.5,10.9,3.9,5.6,0.1,0.27027027027027023,8.0,Major (1-3 months)
596,Bam Adebayo,2020-10-02,spine_torso,strain_sprain_tear,unspecified,strained neck,Center-Forward,255.0,81.0,37.6,23.0,82,3.1,4.0,28.630000000000003,29.6,15.0,0.7,5.5,8.5,3.1,5.5,10.9,3.9,5.6,0.1,0.27027027027027023,8.0,Major (1-3 months)
597,Bam Adebayo,2021-03-04,knee_general,other,left,left knee tendinitis,Center-Forward,255.0,81.0,38.6,23.0,12,2.1,-0.2,35.276666666666664,38.2,18.1,0.7,6.0,10.0,2.7,7.3,13.2,3.5,4.2,0.0,0.010471204188481638,0.3999999999999986,Moderate (1-2 weeks)
598,Bam Adebayo,2021-04-19,knee_general,pain_discomfort,right,sore right knee,Center-Forward,255.0,81.0,42.2,23.0,2,2.4,2.4,32.163333333333334,35.4,17.6,1.4,5.0,8.2,2.9,6.9,12.1,3.8,5.7,0.0,0.1920903954802261,6.800000000000004,Minor (≤1 week)
599,Bam Adebayo,2022-11-16,knee_general,bruise_contusion,left,bruised left knee,Center-Forward,255.0,81.0,38.2,25.0,4,3.6,5.8,34.82,37.4,21.2,1.4,3.6,9.4,3.4,8.3,15.0,4.6,5.4,0.0,0.021390374331550915,0.8000000000000043,Minor (≤1 week)
600,Bam Adebayo,2022-12-15,ankle_region,strain_sprain_tear,left,sprained left ankle,Center-Forward,255.0,81.0,40.7,25.0,2,2.8,0.4,35.586666666666666,39.0,23.7,0.8,3.2,10.2,2.7,9.4,17.1,4.8,5.7,0.1,0.043589743589743664,1.7000000000000028,Minor (≤1 week)
601,Bam Adebayo,2023-01-10,wrist_hand,injury,right,right wrist injury,Center-Forward,255.0,81.0,39.9,25.0,2,2.5,4.3,35.705,40.7,23.6,1.2,2.7,10.6,2.3,9.8,17.1,4.0,5.6,0.0,-0.01965601965601976,-0.8000000000000043,Minor (≤1 week)
602,Bam Adebayo,2023-11-22,hip_pelvis,bruise_contusion,unspecified,bruised hip,Center-Forward,255.0,81.0,34.4,26.0,2,2.3,1.7,34.72833333333334,45.8,22.9,1.6,4.6,11.5,2.6,8.4,15.1,6.0,6.8,0.1,-0.24890829694323144,-11.399999999999999,Minor (≤1 week)
603,Baron Davis,2011-03-19,spine_torso,muscle_issue,unspecified,back spasms,Guard,215.0,75.0,29.4,32.0,6,2.9,-2.3,31.064999999999998,30.0,14.9,1.5,6.3,2.9,2.7,5.5,13.2,2.2,2.7,1.7,-0.02000000000000005,-0.6000000000000014,Minor (≤1 week)
604,Baron Davis,2011-03-21,spine_torso,muscle_issue,unspecified,back spasms,Guard,215.0,75.0,29.4,32.0,4,2.9,-2.3,31.064999999999998,30.0,14.9,1.5,6.3,2.9,2.7,5.5,13.2,2.2,2.7,1.7,-0.02000000000000005,-0.6000000000000014,Minor (≤1 week)
605,Baron Davis,2011-03-23,spine_torso,muscle_issue,unspecified,back spasms,Guard,215.0,75.0,29.4,32.0,2,2.9,-2.3,31.064999999999998,30.0,14.9,1.5,6.3,2.9,2.7,5.5,13.2,2.2,2.7,1.7,-0.02000000000000005,-0.6000000000000014,Minor (≤1 week)
606,Baron Davis,2011-04-13,spine_torso,muscle_issue,unspecified,back spasms,Guard,212.0,75.0,14.8,33.0,313,1.7,0.2,25.71333333333333,27.8,13.5,1.0,7.0,1.9,2.5,4.9,12.1,1.6,2.0,2.1,-0.4676258992805755,-13.0,Severe (>3 months)
607,Baron Davis,2012-03-17,upper_leg,strain_sprain_tear,right,strained right hamstring,Guard,212.0,75.0,15.2,33.0,4,1.9,2.3,17.35333333333333,18.0,5.3,1.0,5.6,2.1,1.7,2.2,6.1,0.3,0.4,0.6,-0.15555555555555559,-2.8000000000000007,Minor (≤1 week)
608,Ben Gordon,2012-01-21,shoulder_region,pain_discomfort,left,sore left shoulder,Guard,200.0,75.0,14.5,29.0,18,2.9,-11.7,32.15,16.1,12.5,0.9,2.9,2.2,3.2,4.5,11.0,2.4,3.1,1.1,-0.09937888198757772,-1.6000000000000014,Significant (2-4 weeks)
609,Ben Gordon,2012-01-23,shoulder_region,pain_discomfort,left,sore left shoulder,Guard,200.0,75.0,14.5,29.0,16,2.9,-11.7,32.15,16.1,12.5,0.9,2.9,2.2,3.2,4.5,11.0,2.4,3.1,1.1,-0.09937888198757772,-1.6000000000000014,Significant (2-4 weeks)
