Date,Team,Acquired,Player,Injury,Duration,Injury_Description,Injured_Area,Injury_Reason,Next_Appearance,Days_Between,Estimated_Duration_Days,Body_Part_Group,Injury_Reason_Group,Direction,Injury_Combined
2020-12-21,Suns,,Dario Saric,right quadricep injury (DTD),DTD,right quadricep injury,right quad,injury,2021-01-01,11.0,7.0,upper_leg,injury,right,upper_leg_injury
2021-01-01,Suns,,Dario Saric,right quadricep injury (DTD),DTD,right quadricep injury,right quad,injury,2021-02-26,56.0,7.0,upper_leg,injury,right,upper_leg_injury
2021-02-26,Suns,,Dario Saric,sprained right ankle (DTD),DTD,sprained right ankle,right ankle,sprain,2021-04-24,57.0,7.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2021-04-24,Suns,,Dario Saric,left ankle injury (DTD),DTD,left ankle injury,left ankle,injury,2021-07-07,74.0,7.0,ankle_foot,injury,left,ankle_foot_injury
2021-07-07,Suns,,Dario Saric,torn ACL in right knee (out for season),out for season,torn ACL in right knee,right knee,torn,,,,knee_region,strain_sprain_tear,right,knee_region_strain_sprain_tear
2023-10-25,Nets,,Dariq Whitehead,right foot injury (out indefinitely),out indefinitely,right foot injury,right foot,injury,2024-01-15,82.0,82.0,ankle_foot,injury,right,ankle_foot_injury
2024-01-15,Nets,,Dariq Whitehead,right foot injury (DTD),DTD,right foot injury,right foot,injury,,,,ankle_foot,injury,right,ankle_foot_injury
2020-02-10,Thunder,,Darius Bazley,right knee injury (out indefinitely),out indefinitely,right knee injury,right knee,injury,,,,knee_region,injury,right,knee_region_injury
2021-01-04,Cavaliers,,Darius Garland,strained right shoulder (DTD),DTD,strained right shoulder,right shoulder,strain,2021-04-11,97.0,7.0,shoulder_region,strain_sprain_tear,right,shoulder_region_strain_sprain_tear
2021-04-11,Cavaliers,,Darius Garland,sprained right ankle (DTD),DTD,sprained right ankle,right ankle,sprain,2021-05-01,20.0,7.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2021-05-01,Cavaliers,,Darius Garland,sprained left ankle (DTD),DTD,sprained left ankle,left ankle,sprain,2021-05-16,15.0,7.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2021-05-16,Cavaliers,,Darius Garland,left ankle injury (out for season),out for season,left ankle injury,left ankle,injury,2024-11-20,1284.0,1284.0,ankle_foot,injury,left,ankle_foot_injury
2024-11-20,Cavaliers,,Darius Garland,sore left groin (DTD),DTD,sore left groin,left groin,sore,,,,hip_pelvis,pain_discomfort,left,hip_pelvis_pain_discomfort
2019-03-29,Pelicans,,Darius Miller,strained left adductor (out for season),out for season,strained left adductor,unknown,strain,2021-04-07,740.0,740.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2021-04-07,Thunder,,Darius Miller,strained left groin (DTD),DTD,strained left groin,left groin,strain,,,,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2010-03-01,Hornets,,Darius Songaila,sprained right ankle (DNP),DNP,sprained right ankle,right ankle,sprain,,,,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2010-12-08,Timberwolves,,Darko Milicic,bruised right quadriceps (DNP),DNP,bruised right quadriceps,right quadriceps,bruise,2011-02-08,62.0,62.0,upper_leg,bruise_contusion,right,upper_leg_bruise_contusion
2011-02-08,Timberwolves,,Darko Milicic,strained left hip flexor (DNP),DNP,strained left hip flexor,left hip,strain,2011-02-11,3.0,3.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2011-02-11,Timberwolves,,Darko Milicic,strained left hip flexor (DNP),DNP,strained left hip flexor,left hip,strain,2011-02-12,1.0,1.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2011-02-12,Timberwolves,,Darko Milicic,strained left hip flexor (DNP),DNP,strained left hip flexor,left hip,strain,2011-04-02,49.0,49.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2011-04-02,Timberwolves,,Darko Milicic,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2011-04-09,7.0,7.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2011-04-09,Timberwolves,,Darko Milicic,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2011-04-11,2.0,2.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2011-04-11,Timberwolves,,Darko Milicic,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2011-04-13,2.0,2.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2011-04-13,Timberwolves,,Darko Milicic,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2012-04-01,354.0,354.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2012-04-01,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-02,1.0,1.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-02,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-04,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-04,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-07,3.0,3.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-07,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-09,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-09,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-12,3.0,3.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-12,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-14,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-14,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-16,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-16,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-17,1.0,1.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-17,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-19,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-19,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-04-22,3.0,3.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-04-22,Timberwolves,,Darko Milicic,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2012-10-30,191.0,191.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2012-10-30,Celtics,,Darko Milicic,back spasms (DTD),DTD,back spasms,back,spasms,,,,spine_torso,muscle_issue,unspecified,spine_torso_muscle_issue
2012-09-26,Grizzlies,,Darrell Arthur,fractured fibula in left leg (out indefinitely),out indefinitely,fractured fibula in left leg,left fibula,fracture,2012-12-15,80.0,80.0,lower_leg,bone_injury,left,lower_leg_bone_injury
2012-12-15,Grizzlies,,Darrell Arthur,concussion (DNP),DNP,concussion,unknown,concussion,2013-03-06,81.0,81.0,other,impact_injury,unspecified,other_impact_injury
2013-03-06,Grizzlies,,Darrell Arthur,back injury (DTD),DTD,back injury,back,injury,2013-03-08,2.0,2.0,spine_torso,injury,unspecified,spine_torso_injury
2013-03-08,Grizzlies,,Darrell Arthur,sore neck (DNP),DNP,sore neck,neck,sore,2013-03-09,1.0,1.0,spine_torso,pain_discomfort,unspecified,spine_torso_pain_discomfort
2013-03-09,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-03-12,3.0,3.0,spine_torso,injury,unspecified,spine_torso_injury
2013-03-12,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-03-13,1.0,1.0,spine_torso,injury,unspecified,spine_torso_injury
2013-03-13,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-03-15,2.0,2.0,spine_torso,injury,unspecified,spine_torso_injury
2013-03-15,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-03-16,1.0,1.0,spine_torso,injury,unspecified,spine_torso_injury
2013-03-16,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-03-18,2.0,2.0,spine_torso,injury,unspecified,spine_torso_injury
2013-03-18,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-03-20,2.0,2.0,spine_torso,injury,unspecified,spine_torso_injury
2013-03-20,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-04-07,18.0,18.0,spine_torso,injury,unspecified,spine_torso_injury
2013-04-07,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-04-09,2.0,2.0,spine_torso,injury,unspecified,spine_torso_injury
2013-04-09,Grizzlies,,Darrell Arthur,back injury (DNP),DNP,back injury,back,injury,2013-12-27,262.0,262.0,spine_torso,injury,unspecified,spine_torso_injury
2013-12-27,Nuggets,,Darrell Arthur,bruised/strained right quadriceps (DNP),DNP,bruised/strained right quadriceps,right quadriceps,strain,2013-12-28,1.0,1.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2013-12-28,Nuggets,,Darrell Arthur,bruised/strained right quadriceps (DNP),DNP,bruised/strained right quadriceps,right quadriceps,strain,2014-01-13,16.0,16.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2014-01-13,Nuggets,,Darrell Arthur,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-01-15,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-01-15,Nuggets,,Darrell Arthur,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-01-17,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-01-17,Nuggets,,Darrell Arthur,strained left groin/hip (DNP),DNP,strained left groin/hip,left groin,strain,2014-01-19,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-01-19,Nuggets,,Darrell Arthur,strained left groin/hip (DNP),DNP,strained left groin/hip,left groin,strain,2014-01-23,4.0,4.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-01-23,Nuggets,,Darrell Arthur,strained left groin/hip (DNP),DNP,strained left groin/hip,left groin,strain,2014-01-25,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-01-25,Nuggets,,Darrell Arthur,strained left groin/hip (DNP),DNP,strained left groin/hip,left groin,strain,2014-01-26,1.0,1.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-01-26,Nuggets,,Darrell Arthur,strained left groin/hip (DNP),DNP,strained left groin/hip,left groin,strain,2014-02-23,28.0,28.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-02-23,Nuggets,,Darrell Arthur,strained left groin/hip (DNP),DNP,strained left groin/hip,left groin,strain,2014-02-25,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-02-25,Nuggets,,Darrell Arthur,strained left groin/hip (DNP),DNP,strained left groin/hip,left groin,strain,2014-02-27,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-02-27,Nuggets,,Darrell Arthur,strained left groin/hip (DNP),DNP,strained left groin/hip,left groin,strain,2014-12-19,295.0,295.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-12-19,Nuggets,,Darrell Arthur,strained left leg (DTD),DTD,strained left leg,left leg,strain,2014-12-30,11.0,7.0,other,strain_sprain_tear,left,other_strain_sprain_tear
2014-12-30,Nuggets,,Darrell Arthur,leg injury (DTD),DTD,leg injury,leg,injury,2015-02-27,59.0,7.0,other,injury,unspecified,other_injury
2015-02-27,Nuggets,,Darrell Arthur,sprained right calf (DTD),DTD,sprained right calf,right calf,sprain,2015-03-13,14.0,7.0,lower_leg,strain_sprain_tear,right,lower_leg_strain_sprain_tear
2015-03-13,Nuggets,,Darrell Arthur,knee injury (DTD),DTD,knee injury,knee,injury,2015-03-25,12.0,7.0,knee_region,injury,unspecified,knee_region_injury
2015-03-25,Nuggets,,Darrell Arthur,calf injury (out for season),out for season,calf injury,calf,injury,2015-04-08,14.0,14.0,lower_leg,injury,unspecified,lower_leg_injury
2015-04-08,Nuggets,,Darrell Arthur,strained right calf (out for season),out for season,strained right calf,right calf,strain,2015-12-11,247.0,247.0,lower_leg,strain_sprain_tear,right,lower_leg_strain_sprain_tear
2015-12-11,Nuggets,,Darrell Arthur,sore right knee (DTD),DTD,sore right knee,right knee,sore,2016-02-03,54.0,7.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2016-02-03,Nuggets,,Darrell Arthur,sore left quadricep (DTD),DTD,sore left quadricep,left quad,sore,2016-04-02,59.0,7.0,upper_leg,pain_discomfort,left,upper_leg_pain_discomfort
2016-04-02,Nuggets,,Darrell Arthur,sore knee (out for season),out for season,sore knee,knee,sore,2016-10-24,205.0,205.0,knee_region,pain_discomfort,unspecified,knee_region_pain_discomfort
2016-10-24,Nuggets,,Darrell Arthur,sore knee (DTD),DTD,sore knee,knee,sore,2016-11-08,15.0,7.0,knee_region,pain_discomfort,unspecified,knee_region_pain_discomfort
2016-11-08,Nuggets,,Darrell Arthur,sore left knee (DTD),DTD,sore left knee,left knee,sore,2016-12-12,34.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2016-12-12,Nuggets,,Darrell Arthur,sore knee (DTD),DTD,sore knee,knee,sore,2017-02-13,63.0,7.0,knee_region,pain_discomfort,unspecified,knee_region_pain_discomfort
2017-02-13,Nuggets,,Darrell Arthur,sore left knee (DTD),DTD,sore left knee,left knee,sore,2017-03-16,31.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2017-03-16,Nuggets,,Darrell Arthur,sore left knee (DTD),DTD,sore left knee,left knee,sore,2017-03-30,14.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2017-03-30,Nuggets,,Darrell Arthur,sore left knee (DTD),DTD,sore left knee,left knee,sore,,,,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2012-04-09,Pacers,,Darren Collison,sore groin (DNP),DNP,sore groin,groin,sore,2014-11-11,946.0,946.0,hip_pelvis,pain_discomfort,unspecified,hip_pelvis_pain_discomfort
2014-11-11,Kings,,Darren Collison,shoulder injury (DTD),DTD,shoulder injury,shoulder,injury,2014-11-25,14.0,7.0,shoulder_region,injury,unspecified,shoulder_region_injury
2014-11-25,Kings,,Darren Collison,bruised left quadriceps (DTD),DTD,bruised left quadriceps,left quadriceps,bruise,2015-11-07,347.0,7.0,upper_leg,bruise_contusion,left,upper_leg_bruise_contusion
2015-11-07,Kings,,Darren Collison,sore hamstring (DTD),DTD,sore hamstring,hamstring,sore,2017-12-10,764.0,7.0,upper_leg,pain_discomfort,unspecified,upper_leg_pain_discomfort
2017-12-10,Pacers,,Darren Collison,sore left knee (DTD),DTD,sore left knee,left knee,sore,,,,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2010-03-07,Rockets,,David Andersen,sore lower back (DNP),DNP,sore lower back,lower lower back,sore,2010-03-22,15.0,15.0,spine_torso,pain_discomfort,lower,spine_torso_pain_discomfort
2010-03-22,Rockets,,David Andersen,sore back (DNP),DNP,sore back,back,sore,,,,spine_torso,pain_discomfort,unspecified,spine_torso_pain_discomfort
2021-11-24,Nets,,David Duke Jr.,left hip flexor injury (DTD),DTD,left hip flexor injury,left hip,injury,,,,hip_pelvis,injury,left,hip_pelvis_injury
2010-03-19,Knicks,,David Lee,patella tendinitis in right knee (DNP),DNP,patella tendinitis in right knee,right patella,unknown,2012-04-14,757.0,757.0,knee_region,other,right,knee_region_other
2012-04-14,Warriors,,David Lee,strained groin (DNP),DNP,strained groin,groin,strain,2012-04-16,2.0,2.0,hip_pelvis,strain_sprain_tear,unspecified,hip_pelvis_strain_sprain_tear
2012-04-16,Warriors,,David Lee,strained groin (DNP),DNP,strained groin,groin,strain,2012-04-18,2.0,2.0,hip_pelvis,strain_sprain_tear,unspecified,hip_pelvis_strain_sprain_tear
2012-04-18,Warriors,,David Lee,strained groin (DNP),DNP,strained groin,groin,strain,2012-04-20,2.0,2.0,hip_pelvis,strain_sprain_tear,unspecified,hip_pelvis_strain_sprain_tear
2012-04-20,Warriors,,David Lee,strained groin (DNP),DNP,strained groin,groin,strain,2012-04-21,1.0,1.0,hip_pelvis,strain_sprain_tear,unspecified,hip_pelvis_strain_sprain_tear
2012-04-21,Warriors,,David Lee,strained groin (DNP),DNP,strained groin,groin,strain,2012-04-22,1.0,1.0,hip_pelvis,strain_sprain_tear,unspecified,hip_pelvis_strain_sprain_tear
2012-04-22,Warriors,,David Lee,strained groin (DNP),DNP,strained groin,groin,strain,2012-04-24,2.0,2.0,hip_pelvis,strain_sprain_tear,unspecified,hip_pelvis_strain_sprain_tear
2012-04-24,Warriors,,David Lee,strained groin (DNP),DNP,strained groin,groin,strain,2013-01-19,270.0,270.0,hip_pelvis,strain_sprain_tear,unspecified,hip_pelvis_strain_sprain_tear
2013-01-19,Warriors,,David Lee,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2013-03-09,49.0,49.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2013-03-09,Warriors,,David Lee,bruised right knee (DNP),DNP,bruised right knee,right knee,bruise,2013-04-21,43.0,43.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2013-04-21,Warriors,,David Lee,torn right hip flexor (out for season),out for season,torn right hip flexor,right hip,torn,2013-04-23,2.0,2.0,hip_pelvis,strain_sprain_tear,right,hip_pelvis_strain_sprain_tear
2013-04-23,Warriors,,David Lee,torn right hip flexor (DNP),DNP,torn right hip flexor,right hip,torn,2013-04-26,3.0,3.0,hip_pelvis,strain_sprain_tear,right,hip_pelvis_strain_sprain_tear
2013-04-26,Warriors,,David Lee,torn right hip flexor (DNP),DNP,torn right hip flexor,right hip,torn,2013-05-06,10.0,10.0,hip_pelvis,strain_sprain_tear,right,hip_pelvis_strain_sprain_tear
2013-05-06,Warriors,,David Lee,torn right hip flexor (DNP),DNP,torn right hip flexor,right hip,torn,2013-05-08,2.0,2.0,hip_pelvis,strain_sprain_tear,right,hip_pelvis_strain_sprain_tear
2013-05-08,Warriors,,David Lee,torn right hip flexor (DNP),DNP,torn right hip flexor,right hip,torn,2014-01-31,268.0,268.0,hip_pelvis,strain_sprain_tear,right,hip_pelvis_strain_sprain_tear
2014-01-31,Warriors,,David Lee,sore/sprained left shoulder (DNP),DNP,sore/sprained left shoulder,left shoulder,sprain,2014-03-28,56.0,56.0,shoulder_region,strain_sprain_tear,left,shoulder_region_strain_sprain_tear
2014-03-28,Warriors,,David Lee,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2014-03-30,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2014-03-30,Warriors,,David Lee,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2014-04-01,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2014-04-01,Warriors,,David Lee,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2014-04-02,1.0,1.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2014-04-02,Warriors,,David Lee,strained right hamstring / right knee tendinitis (P) (DNP),P,strained right hamstring / right knee tendinitis,right hamstring,strain,2014-04-04,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
2014-04-04,Warriors,,David Lee,strained right hamstring (DNP),DNP,strained right hamstring,right hamstring,strain,2014-04-06,2.0,2.0,upper_leg,strain_sprain_tear,right,upper_leg_strain_sprain_tear
